,Date,Entry_Price,Exit_Price,Exit_date,Ret,Shares,Signal,Ticker
364100,2007-06-20,395.7,392.1,2007-07-04,0.009181331293037331,3182.804731441974,Sell,WOCKPHARMA
318841,2007-06-20,330.4,340.3,2007-07-04,-0.029091977666764746,3811.85179246849,Sell,TATAELXSI
296530,2007-06-20,158.0,162.0,2007-07-04,-0.024691358024691357,7971.112862225247,Sell,SRTRANSFIN
116179,2007-06-20,349.65,346.1,2007-07-04,0.010257151112395224,3601.9900821724273,Sell,EICHERMOT
67639,2007-06-20,1470.3,1629.3,2007-07-04,-0.0975879211931504,856.5842564317412,Sell,BRITANNIA
14811,2007-07-04,110.45,118.65,2007-07-18,0.07424173834314174,12043.574468172055,Buy,AJANTPHARM
125786,2007-07-04,760.95,867.85,2007-07-18,0.14048229187200212,1748.0948814108726,Buy,GMRINFRA
23016,2007-07-04,536.15,565.45,2007-07-18,0.05464888557306735,2481.0459759574815,Buy,AMARAJABAT
145655,2007-07-04,452.0,583.0,2007-07-18,0.2898230088495575,2942.9486725876186,Buy,IBREALEST
355216,2007-07-04,120.4,131.65,2007-07-18,0.09343853820598014,11048.279069847205,Buy,VOLTAS
303030,2007-07-04,1614.55,1676.05,2007-07-18,0.03809110897773382,823.8907435567828,Buy,SUNTV
287347,2007-07-04,133.55,148.1,2007-07-18,0.10894795956570569,9960.410333280446,Buy,SOUTHBANK
184512,2007-07-04,3626.1,3826.0,2007-07-18,0.0551280990595957,366.84393701486545,Buy,JINDALSTEL
156467,2007-07-04,129.9,126.65,2007-07-18,-0.02501924557351809,10240.283294916117,Buy,IDFC
50154,2007-07-04,1244.3,1199.5,2007-07-18,-0.036004179056497554,1069.0450855980098,Buy,BEML
228414,2007-07-04,520.05,476.4,2007-07-18,0.09162468513853894,2557.855590827043,Sell,NIITTECH
292026,2007-07-04,179.75,166.25,2007-07-18,0.08120300751879705,7400.349374184165,Sell,SRF
359906,2007-07-04,508.75,506.35,2007-07-18,0.004739804483065102,2614.6688943677714,Sell,WIPRO
123211,2007-07-04,657.0,699.05,2007-07-18,-0.060153064873757156,2024.6770167573875,Sell,GLENMARK
328277,2007-07-04,1117.65,1166.65,2007-07-18,-0.04200060000857153,1190.1872679368348,Sell,TCS
364110,2007-07-04,392.1,386.75,2007-07-18,0.013833225597931431,3392.5345575353317,Sell,WOCKPHARMA
85911,2007-07-04,218.2,205.85,2007-07-18,0.05999514209375767,6096.3006416572125,Sell,CIPLA
18325,2007-07-04,83.0,102.0,2007-07-18,-0.18627450980392157,16026.660241079562,Sell,ALBK
217413,2007-07-04,61.4,61.0,2007-07-18,0.006557377049180246,21664.7035832183,Sell,MCLEODRUSS
38666,2007-07-04,355.8,369.1,2007-07-18,-0.03603359523164462,3738.6531759685317,Sell,APOLLOTYRE
125796,2007-07-18,867.85,756.6,2007-08-01,-0.12819035547617674,1520.1854254066616,Buy,GMRINFRA
23026,2007-07-18,565.45,569.5,2007-08-01,0.007162436997081967,2333.1734396306856,Buy,AMARAJABAT
145665,2007-07-18,583.0,500.55,2007-08-01,-0.14142367066895367,2262.9381156761087,Buy,IBREALEST
5063,2007-07-18,1131.3,967.1,2007-08-01,-0.14514275612127636,1166.1742432945914,Buy,ACC
161458,2007-07-18,56.6,52.35,2007-08-01,-0.07508833922261482,23309.062216239774,Buy,IFCI
287357,2007-07-18,148.1,142.2,2007-08-01,-0.03983794733288326,8908.122359481238,Buy,SOUTHBANK
257129,2007-07-18,89.65,79.55,2007-08-01,-0.11266034578918027,14716.039279856901,Buy,PTC
207404,2007-07-18,204.85,181.2,2007-08-01,-0.11545032950939715,6440.287632117019,Buy,LICHSGFIN
169391,2007-07-18,229.15,204.15,2007-08-01,-0.1090988435522583,5757.33328142776,Buy,INDIACEM
187648,2007-07-18,824.6,799.25,2007-08-01,-0.030742178025709443,1599.9186532126744,Buy,JPASSOCIAT
54985,2007-07-18,309.6,274.65,2007-08-01,0.12725286728563634,4261.282045992155,Sell,BHARATFORG
300382,2007-07-18,317.75,288.25,2007-08-01,0.1023417172593235,4151.984017117769,Sell,STAR
85921,2007-07-18,205.85,185.45,2007-08-01,0.1100026961445133,6409.001318626045,Sell,CIPLA
269121,2007-07-18,1822.65,1797.75,2007-08-01,0.013850646641635489,723.8322889414706,Sell,RELIANCE
340601,2007-07-18,62.8,57.1,2007-08-01,0.09982486865148843,21007.849067502728,Sell,TVSMOTOR
60777,2007-07-18,462.4,452.25,2007-08-01,0.022443338861249273,2853.1421311400763,Sell,BIOCON
359916,2007-07-18,506.35,476.55,2007-08-01,0.0625327877452524,2605.496043130584,Sell,WIPRO
196264,2007-07-18,135.0,120.3,2007-08-01,0.12219451371571077,9772.540158808677,Sell,KPIT
364120,2007-07-18,386.75,380.1,2007-08-01,0.017495395948434522,3411.229273275168,Sell,WOCKPHARMA
104463,2007-07-18,94.85,84.7,2007-08-01,0.11983471074380159,13909.255892874764,Sell,DISHTV
303050,2007-08-01,401.05,329.3,2007-08-16,-0.17890537339483858,3294.256106590277,Buy,SUNTV
257139,2007-08-01,79.55,76.95,2007-08-16,-0.03268384663733492,16607.937291615723,Buy,PTC
125806,2007-08-01,756.6,756.0,2007-08-16,-0.0007930214115781098,1746.1821458472516,Buy,GMRINFRA
161468,2007-08-01,52.35,62.95,2007-08-16,0.20248328557784157,25237.0852253683,Buy,IFCI
145675,2007-08-01,500.55,459.3,2007-08-16,-0.08240934971531311,2639.419461688204,Buy,IBREALEST
349336,2007-08-01,142.3,132.0,2007-08-16,-0.07238229093464521,9284.338802164655,Buy,UNIONBANK
119019,2007-08-01,52.9,54.75,2007-08-16,0.03497164461247637,24974.69587047317,Buy,EXIDEIND
355236,2007-08-01,134.9,129.95,2007-08-16,-0.03669384729429215,9793.635371000968,Buy,VOLTAS
169401,2007-08-01,204.15,211.7,2007-08-16,0.03698261082537346,6471.522956394957,Buy,INDIACEM
382,2007-08-01,1388.4,1344.7,2007-08-16,-0.03147507922788828,951.5711693661989,Buy,ABIRLANUVO
364130,2007-08-01,380.1,363.9,2007-08-16,0.04451772464962911,3475.825865688057,Sell,WOCKPHARMA
129680,2007-08-01,134.95,140.05,2007-08-16,-0.03641556586933259,9790.006754709379,Sell,GODREJCP
296560,2007-08-01,156.95,168.05,2007-08-16,-0.06605177030645659,8417.721640955913,Sell,SRTRANSFIN
217433,2007-08-01,57.3,54.6,2007-08-16,0.049450549450549275,23056.9181771035,Sell,MCLEODRUSS
54995,2007-08-01,274.65,265.9,2007-08-16,0.03290710793531404,4810.345572721757,Sell,BHARATFORG
132547,2007-08-01,110.1,101.05,2007-08-16,0.08955962394854033,11999.649514514356,Sell,GRANULES
33995,2007-08-01,479.8,489.7,2007-08-16,-0.020216459056565217,2753.566926944624,Sell,APOLLOHOSP
300392,2007-08-01,288.25,263.75,2007-08-16,0.09289099526066358,4583.387377443298,Sell,STAR
196274,2007-08-01,120.3,118.6,2007-08-16,0.014333895446880351,10982.222872385957,Sell,KPIT
111522,2007-08-01,622.75,627.7,2007-08-16,-0.007885932770431814,2121.495642790896,Sell,DRREDDY
303060,2007-08-16,329.3,330.3,2007-08-30,0.003036744609778319,4071.1873535461464,Buy,SUNTV
161478,2007-08-16,62.95,61.7,2007-08-30,-0.019857029388403502,21296.93400353846,Buy,IFCI
335502,2007-08-16,84.2,81.75,2007-08-30,-0.029097387173396716,15922.113961077745,Buy,TORNTPOWER
119029,2007-08-16,54.75,61.55,2007-08-30,0.12420091324200899,24486.611790369792,Buy,EXIDEIND
257149,2007-08-16,76.95,75.85,2007-08-30,-0.014294996751137212,17422.24815494147,Buy,PTC
125816,2007-08-16,756.0,805.35,2007-08-30,0.06527777777777777,1773.3359729136853,Buy,GMRINFRA
151230,2007-08-16,117.8,118.6,2007-08-30,0.00679117147707986,11380.662101211767,Buy,IDBI
96645,2007-08-16,284.1,297.65,2007-08-30,0.047694473776839,4718.908819157853,Buy,CROMPGREAV
264450,2007-08-16,1013.5,1146.85,2007-08-30,0.13157375431672413,1322.78440604119,Buy,RELCAPITAL
169411,2007-08-16,211.7,241.55,2007-08-30,0.1410014170996694,6332.744428543912,Buy,INDIACEM
196284,2007-08-16,118.6,116.2,2007-08-30,0.0206540447504302,11303.895409129394,Sell,KPIT
207424,2007-08-16,178.55,185.35,2007-08-30,-0.03668734826004849,7508.496194470714,Sell,LICHSGFIN
211242,2007-08-16,608.45,582.65,2007-08-30,0.04428044280442811,2203.372496544903,Sell,LUPIN
123241,2007-08-16,620.95,663.5,2007-08-30,-0.06412961567445363,2159.017627059741,Sell,GLENMARK
164720,2007-08-16,110.25,117.1,2007-08-30,-0.05849701110162253,12160.018099979558,Sell,IGL
111532,2007-08-16,627.7,637.5,2007-08-30,-0.015372549019607717,2135.800534527236,Sell,DRREDDY
55005,2007-08-16,265.9,267.6,2007-08-30,-0.006352765321375409,5041.902954203634,Sell,BHARATFORG
132557,2007-08-16,101.05,101.1,2007-08-30,-0.0004945598417408492,13267.11524515335,Sell,GRANULES
340621,2007-08-16,55.3,61.05,2007-08-30,-0.09418509418509424,24243.074060085826,Sell,TVSMOTOR
300402,2007-08-16,263.75,273.1,2007-08-30,-0.03423654339069948,5083.002826626525,Sell,STAR
38706,2007-08-30,39.0,41.65,2007-09-13,0.06794871794871793,36488.760580236776,Buy,APOLLOTYRE
228454,2007-08-30,281.45,344.65,2007-09-13,0.22455143009415535,5056.179295182925,Buy,NIITTECH
335512,2007-08-30,81.75,92.65,2007-09-13,0.1333333333333333,17407.482111672587,Buy,TORNTPOWER
161488,2007-08-30,61.7,79.0,2007-09-13,0.2803889789303078,23064.20847049002,Buy,IFCI
325243,2007-08-30,657.4,706.55,2007-09-13,0.07476422269546701,2164.681567735373,Buy,TATASTEEL
151240,2007-08-30,118.6,134.15,2007-09-13,0.13111298482293443,11998.833580347675,Buy,IDBI
125826,2007-08-30,805.35,785.25,2007-09-13,-0.024958092754702954,1767.0101975901584,Buy,GMRINFRA
169421,2007-08-30,241.55,272.45,2007-09-13,0.12792382529496993,5891.37512990782,Buy,INDIACEM
187678,2007-08-30,896.8,959.1,2007-09-13,0.06946922390722587,1586.82165770432,Buy,JPASSOCIAT
81260,2007-08-30,768.45,792.8,2007-09-13,0.03168716246990688,1851.859799114105,Buy,CENTURYTEX
55015,2007-08-30,267.6,270.2,2007-09-13,-0.009622501850480969,5317.868694429126,Sell,BHARATFORG
364150,2007-08-30,371.5,397.3,2007-09-13,-0.06493833375283165,3830.5832103074945,Sell,WOCKPHARMA
101346,2007-08-30,102.4,106.25,2007-09-13,-0.03623529411764703,13897.086549113614,Sell,DABUR
211252,2007-08-30,582.65,608.8,2007-09-13,-0.042953350854139205,2442.3953705127165,Sell,LUPIN
85951,2007-08-30,165.25,175.1,2007-09-13,-0.056253569388920566,8611.568306379631,Sell,CIPLA
328317,2007-08-30,1046.0,1030.8,2007-09-13,0.014745828482731982,1360.4796009839715,Sell,TCS
111542,2007-08-30,637.5,641.9,2007-09-13,-0.006854650257049344,2232.2535884380145,Sell,DRREDDY
333007,2007-08-30,205.85,203.75,2007-09-13,0.010306748466257565,6913.100134220229,Sell,TORNTPHARM
60807,2007-08-30,433.95,463.2,2007-09-13,-0.06314766839378239,3279.3217251509027,Sell,BIOCON
132567,2007-08-30,101.1,103.7,2007-09-13,-0.02507232401157189,14075.783013147717,Sell,GRANULES
38716,2007-09-13,41.65,39.05,2007-09-27,-0.06242496998799518,33161.77627976938,Buy,APOLLOTYRE
123261,2007-09-13,381.3,415.0,2007-09-27,0.08838185156045109,3622.3130921909114,Buy,GLENMARK
228464,2007-09-13,344.65,334.1,2007-09-27,-0.0306107645437399,4007.5090150947185,Buy,NIITTECH
174122,2007-09-13,64.75,72.85,2007-09-27,0.12509652509652502,21331.08852590571,Buy,INDUSINDBK
340641,2007-09-13,73.65,69.75,2007-09-27,-0.052953156822810654,18753.400978308142,Buy,TVSMOTOR
264470,2007-09-13,1400.4,1484.05,2007-09-27,0.059732933447586234,986.2810497374996,Buy,RELCAPITAL
161498,2007-09-13,79.0,92.65,2007-09-27,0.1727848101265823,17483.392177878413,Buy,IFCI
23066,2007-09-13,710.05,139.95,2007-09-27,-0.8029012041405534,1945.1982002005418,Buy,AMARAJABAT
325253,2007-09-13,706.55,795.0,2007-09-27,0.1251857618002974,1954.8340273899862,Buy,TATASTEEL
169431,2007-09-13,272.45,289.65,2007-09-27,0.06313084969719207,5069.50993596034,Buy,INDIACEM
55025,2007-09-13,270.2,284.5,2007-09-27,-0.050263620386643226,5111.724581985177,Sell,BHARATFORG
101356,2007-09-13,106.25,103.6,2007-09-27,0.025579150579150722,12999.416301669597,Sell,DABUR
164740,2007-09-13,115.4,134.05,2007-09-27,-0.13912719134651252,11968.700017785048,Sell,IGL
85961,2007-09-13,175.1,176.0,2007-09-27,-0.005113636363636376,7887.995328683008,Sell,CIPLA
211262,2007-09-13,608.8,585.0,2007-09-27,0.04068376068376067,2268.7056209796233,Sell,LUPIN
111552,2007-09-13,641.9,648.1,2007-09-27,-0.009566424934423723,2151.718308229311,Sell,DRREDDY
359956,2007-09-13,456.4,460.4,2007-09-27,-0.008688097306689846,3026.266393629261,Sell,WIPRO
129710,2007-09-13,140.6,141.0,2007-09-27,-0.0028368794326241176,9823.527610614472,Sell,GODREJCP
328327,2007-09-13,1030.8,1062.5,2007-09-27,-0.02983529411764707,1339.918492483891,Sell,TCS
333017,2007-09-13,203.75,187.7,2007-09-27,0.08550879062333516,6778.8367217295445,Sell,TORNTPHARM
23076,2007-09-27,139.95,159.9,2007-10-11,0.14255091103965722,11058.109616638028,Buy,AMARAJABAT
161508,2007-09-27,92.65,87.4,2007-10-11,-0.056664867781975214,16703.534169978324,Buy,IFCI
174132,2007-09-27,72.85,77.8,2007-10-11,0.0679478380233356,21243.410306774083,Buy,INDUSINDBK
7666,2007-09-27,493.35,744.5,2007-10-11,0.5090706395054221,3136.885458292271,Buy,ADANIENT
123271,2007-09-27,415.0,450.3,2007-10-11,0.08506024096385545,3729.1143152975706,Buy,GLENMARK
247032,2007-09-27,80.25,77.2,2007-10-11,-0.03800623052959495,19284.516396865944,Buy,PETRONET
184572,2007-09-27,5099.7,7359.5,2007-10-11,0.44312410533952984,303.4653883264686,Buy,JINDALSTEL
145715,2007-09-27,650.85,650.35,2007-10-11,-0.0007682261657832035,2377.786649532906,Buy,IBREALEST
228474,2007-09-27,334.1,368.7,2007-10-11,0.10356180784196334,4632.093507478276,Buy,NIITTECH
264480,2007-09-27,1484.05,1840.4,2007-10-11,0.24011994205047005,1042.8101754310785,Buy,RELCAPITAL
251714,2007-09-27,154.65,152.3,2007-10-11,0.015430072225870006,10006.999294202986,Sell,PIDILITIND
318911,2007-09-27,293.55,295.95,2007-10-11,-0.008109477952356725,5271.955172367541,Sell,TATAELXSI
104513,2007-09-27,74.85,70.8,2007-10-11,0.05720338983050843,20675.784112872305,Sell,DISHTV
328337,2007-09-27,1062.5,1072.0,2007-10-11,-0.008861940298507509,1456.54817962211,Sell,TCS
38726,2007-09-27,39.05,37.45,2007-10-11,0.042723631508678084,39630.79233926996,Sell,APOLLOTYRE
211272,2007-09-27,585.0,590.7,2007-10-11,-0.009649568308786272,2645.4400698264817,Sell,LUPIN
111562,2007-09-27,648.1,631.05,2007-10-11,0.027018461294667784,2387.8760080982747,Sell,DRREDDY
359966,2007-09-27,460.4,488.0,2007-10-11,-0.0565573770491804,3361.3867090540657,Sell,WIPRO
129720,2007-09-27,141.0,127.5,2007-10-11,0.10588235294117654,10975.761991833275,Sell,GODREJCP
333027,2007-09-27,187.7,184.95,2007-10-11,0.014868883482022088,8244.978374259414,Sell,TORNTPHARM
23085,2007-10-11,159.9,162.45,2007-10-25,0.015947467166979257,10047.688537608501,Buy,AMARAJABAT
125855,2007-10-11,175.1,153.75,2007-10-25,-0.12193032552826955,9175.473427547684,Buy,GMRINFRA
7675,2007-10-11,744.5,787.55,2007-10-25,0.05782404298186705,2157.992474363464,Buy,ADANIENT
184581,2007-10-11,7359.5,7898.1,2007-10-25,0.07318431958692861,218.3063247725524,Buy,JINDALSTEL
335541,2007-10-11,129.3,154.2,2007-10-25,0.19257540603248247,12425.56378316782,Buy,TORNTPOWER
106880,2007-10-11,918.75,868.5,2007-10-25,-0.0546938775510204,1748.707915280108,Buy,DLF
264489,2007-10-11,1840.4,1774.8,2007-10-25,-0.0356444251249729,872.9761992847202,Buy,RELCAPITAL
145724,2007-10-11,650.35,626.35,2007-10-25,-0.03690320596601826,2470.401164240177,Buy,IBREALEST
174141,2007-10-11,77.8,83.15,2007-10-25,0.06876606683804631,20650.71204580462,Buy,INDUSINDBK
116258,2007-10-11,480.05,460.45,2007-10-25,-0.04082908030413501,3346.7876203803753,Buy,EICHERMOT
211281,2007-10-11,590.7,636.8,2007-10-25,-0.07239321608040183,2719.86693272998,Sell,LUPIN
364179,2007-10-11,415.2,425.2,2007-10-25,-0.0235183443085607,3869.52166946917,Sell,WOCKPHARMA
340660,2007-10-11,63.3,54.2,2007-10-25,0.1678966789667895,25381.12791727645,Sell,TVSMOTOR
38735,2007-10-11,37.45,37.55,2007-10-25,-0.0026631158455391324,42900.544650563395,Sell,APOLLOTYRE
111571,2007-10-11,631.05,612.8,2007-10-25,0.029781331592689364,2545.9557834776947,Sell,DRREDDY
333036,2007-10-11,184.95,178.65,2007-10-25,0.035264483627204024,8686.809392612055,Sell,TORNTPHARM
292095,2007-10-11,141.8,128.1,2007-10-25,0.10694769711163166,11330.221418643154,Sell,SRF
300441,2007-10-11,275.1,249.1,2007-10-25,0.1043757527097553,5840.150480420208,Sell,STAR
104522,2007-10-11,70.8,65.55,2007-10-25,0.08009153318077811,22692.449112480215,Sell,DISHTV
129729,2007-10-11,127.5,120.3,2007-10-25,0.05985037406483795,12600.983507165485,Sell,GODREJCP
125865,2007-10-25,153.75,206.4,2007-11-08,0.342439024390244,11577.88161850769,Buy,GMRINFRA
335551,2007-10-25,154.2,179.05,2007-11-08,0.16115434500648518,11544.094026235782,Buy,TORNTPOWER
7685,2007-10-25,787.55,801.15,2007-11-08,0.01726874484159735,2260.300042975757,Buy,ADANIENT
184591,2007-10-25,7898.1,10713.35,2007-11-08,0.3564464871298161,225.38323126391884,Buy,JINDALSTEL
264499,2007-10-25,1774.8,2073.45,2007-11-08,0.16827248140635565,1002.985856910952,Buy,RELCAPITAL
45543,2007-10-25,294.95,363.4,2007-11-08,0.23207323275131375,6035.25783639789,Buy,BANKINDIA
174151,2007-10-25,83.15,92.9,2007-11-08,0.11725796752856277,21408.289823758958,Buy,INDUSINDBK
207473,2007-10-25,265.3,329.1,2007-11-08,0.24048247267244638,6709.759890107642,Buy,LICHSGFIN
278228,2007-10-25,251.15,243.35,2007-11-08,-0.031057137169022586,7087.793345990673,Buy,SAIL
156546,2007-10-25,185.25,175.3,2007-11-08,-0.05371120107962202,9609.173003214884,Buy,IDFC
34054,2007-10-25,462.1,459.65,2007-11-08,0.005330142499728074,3852.1949769434264,Sell,APOLLOHOSP
217492,2007-10-25,54.1,54.45,2007-11-08,-0.006427915518824601,32903.868740213635,Sell,MCLEODRUSS
292105,2007-10-25,128.1,133.55,2007-11-08,-0.04080868588543629,13896.169389895063,Sell,SRF
333046,2007-10-25,178.65,184.45,2007-11-08,-0.031444835998915566,9964.171837926435,Sell,TORNTPHARM
29366,2007-10-25,87.25,90.1,2007-11-08,-0.03163152053274132,20402.284227456246,Sell,ANDHRABANK
196333,2007-10-25,111.4,100.4,2007-11-08,0.10956175298804771,15979.347386405363,Sell,KPIT
104532,2007-10-25,65.55,52.4,2007-11-08,0.2509541984732824,27156.358487346417,Sell,DISHTV
92003,2007-10-25,1863.1,1878.75,2007-11-08,-0.008330006653360034,955.4502167600009,Sell,CONCOR
129739,2007-10-25,120.3,123.6,2007-11-08,-0.02669902912621358,14797.167903953097,Sell,GODREJCP
340670,2007-10-25,54.2,55.3,2007-11-08,-0.019891500904159032,32843.160495305485,Sell,TVSMOTOR
184601,2007-11-08,10713.35,10081.7,2007-11-22,-0.058959149099021224,166.07544911027423,Buy,JINDALSTEL
207483,2007-11-08,329.1,326.75,2007-11-22,-0.007140686721361367,5406.333675860093,Buy,LICHSGFIN
257208,2007-11-08,150.05,135.5,2007-11-22,-0.0969676774408531,11857.543570313606,Buy,PTC
45553,2007-11-08,363.4,334.5,2007-11-22,-0.0795266923500274,4896.0495672139705,Buy,BANKINDIA
335561,2007-11-08,179.05,165.7,2007-11-22,-0.07456017872102771,9937.02548296876,Buy,TORNTPOWER
174161,2007-11-08,92.9,95.3,2007-11-22,0.02583423035522059,19152.038888326766,Buy,INDUSINDBK
187727,2007-11-08,1497.05,1619.55,2007-11-22,0.08182759426872854,1188.4869661838661,Buy,JPASSOCIAT
282929,2007-11-08,1752.15,1926.5,2007-11-22,0.09950632080586708,1015.4521089664449,Buy,SIEMENS
264509,2007-11-08,2073.45,2321.75,2007-11-22,0.11975210398128722,858.0985375705018,Buy,RELCAPITAL
251743,2007-11-08,196.85,193.8,2007-11-22,-0.015494030988061902,9038.478093602016,Buy,PIDILITIND
345847,2007-11-08,978.15,987.25,2007-11-22,-0.009217523423651564,1818.9688828150659,Sell,ULTRACEMCO
359995,2007-11-08,471.55,437.85,2007-11-22,0.07696699783030714,3773.140521101806,Sell,WIPRO
111591,2007-11-08,605.1,604.15,2007-11-22,0.0015724571712323332,2940.3807845406654,Sell,DRREDDY
340680,2007-11-08,55.3,59.95,2007-11-22,-0.07756463719766482,32174.040013120375,Sell,TVSMOTOR
180289,2007-11-08,819.05,811.15,2007-11-22,0.009739259076619655,2172.3025611691064,Sell,JETAIRWAYS
228503,2007-11-08,261.3,212.45,2007-11-22,0.22993645563662057,6809.125192214146,Sell,NIITTECH
328366,2007-11-08,989.65,950.2,2007-11-22,0.04151757524731625,1797.8319736528638,Sell,TCS
196343,2007-11-08,100.4,97.75,2007-11-22,0.02710997442455243,17721.358692485624,Sell,KPIT
318940,2007-11-08,240.55,238.55,2007-11-22,0.00838398658562145,7396.484775412831,Sell,TATAELXSI
104542,2007-11-08,52.4,74.8,2007-11-22,-0.2994652406417112,33954.66436499154,Sell,DISHTV
184611,2007-11-22,10081.7,15153.7,2007-12-06,0.50308975668786,188.17881876359544,Buy,JINDALSTEL
257218,2007-11-22,135.5,153.5,2007-12-06,0.1328413284132841,14001.198502796607,Buy,PTC
207493,2007-11-22,326.75,379.55,2007-12-06,0.16159143075745996,5806.158828244653,Buy,LICHSGFIN
125885,2007-11-22,233.8,257.45,2007-12-06,0.10115483319076124,8114.4670535882815,Buy,GMRINFRA
104552,2007-11-22,74.8,94.25,2007-12-06,0.2600267379679144,25363.13365145642,Buy,DISHTV
187737,2007-11-22,1619.55,1899.45,2007-12-06,0.17282578494026124,1171.413292043432,Buy,JPASSOCIAT
264519,2007-11-22,2321.75,2429.1,2007-12-06,0.04623667492193384,817.1260459261076,Buy,RELCAPITAL
174171,2007-11-22,95.3,128.2,2007-12-06,0.3452256033578174,19907.26544731312,Buy,INDUSINDBK
45563,2007-11-22,334.5,356.85,2007-12-06,0.06681614349775788,5671.636463763648,Buy,BANKINDIA
217512,2007-11-22,59.6,68.9,2007-12-06,0.15604026845637597,31831.583844445307,Buy,MCLEODRUSS
360005,2007-11-22,437.85,495.1,2007-12-06,-0.11563320541304789,4332.904869541944,Sell,WIPRO
369505,2007-11-22,303.8,300.3,2007-12-06,0.011655011655011593,6244.774184097894,Sell,ZEEL
325302,2007-11-22,818.05,848.15,2007-12-06,-0.035489005482520763,2319.1276781724105,Sell,TATASTEEL
328376,2007-11-22,950.2,1035.55,2007-12-06,-0.08241997006421697,1996.5927143011368,Sell,TCS
364209,2007-11-22,402.4,398.75,2007-12-06,0.009153605015673971,4714.618283123609,Sell,WOCKPHARMA
312064,2007-11-22,298.45,360.25,2007-12-06,-0.17154753643303267,6356.717698538919,Sell,TATACHEM
153737,2007-11-22,116.65,136.3,2007-12-06,-0.14416727806309615,16263.71536329996,Sell,IDEA
